"Saharan_dust.Fark_Max" "Saharan_dust.Fark_Min" "Saharan_dust.Abs_Total" "DATE" "MONTH" "YEAR" "FULLTIME"
"1854" -9.6 -0.79999 10.39999 27 1 2013 "27.01.2013_00:00"
"1855" -1.9 0 1.9 28 1 2013 "28.01.2013_00:00"
"1856" -3.5 0 3.5 29 1 2013 "29.01.2013_00:00"
"1857" -0.8 0 0.8 30 1 2013 "30.01.2013_00:00"
"1858" -0.1 -4.90002 5.00002 31 1 2013 "31.01.2013_00:00"
"1859" -2.6 -3.60004 6.20004 1 2 2013 "01.02.2013_00:00"
"1860" 0 0 0 2 2 2013 "02.02.2013_00:00"
"1861" -3.4 -11.19995 14.59995 3 2 2013 "03.02.2013_00:00"
"1862" -2.7999 0 2.7999 4 2 2013 "04.02.2013_00:00"
"1863" -3.0001 -2 5.0001 5 2 2013 "05.02.2013_00:00"
"1864" -3.7 0 3.7 6 2 2013 "06.02.2013_00:00"
"1865" -3 -2.70001 5.70001 7 2 2013 "07.02.2013_00:00"
"1866" -5.3 -12.39996 17.69996 8 2 2013 "08.02.2013_00:00"
"1867" -4.1 -8.39996 12.49996 9 2 2013 "09.02.2013_00:00"
"1868" -2.8 -4.39996 7.19996 10 2 2013 "10.02.2013_00:00"
"1869" -2.2 0 2.2 11 2 2013 "11.02.2013_00:00"
"1870" -2.1 -4.79999 6.89999 12 2 2013 "12.02.2013_00:00"
"1871" -0.6 -10.70001 11.30001 13 2 2013 "13.02.2013_00:00"
"1872" -2.5001 -10.20001 12.70011 14 2 2013 "14.02.2013_00:00"
"1873" -9.4 -8.40002 17.80002 15 2 2013 "15.02.2013_00:00"
"1874" -1.7 -7.29999 8.99999 16 2 2013 "16.02.2013_00:00"
"1875" -0.4 -7.19995 7.59995 17 2 2013 "17.02.2013_00:00"
"1876" -2.8 -3.59998 6.39998 18 2 2013 "18.02.2013_00:00"
"1877" 0 -6.19995 6.19995 19 2 2013 "19.02.2013_00:00"
"1878" -2.1 -3.90002 6.00002 20 2 2013 "20.02.2013_00:00"
"1879" 0 -16.5 16.5 21 2 2013 "21.02.2013_00:00"
"1880" -5.5 -15.70001 21.20001 22 2 2013 "22.02.2013_00:00"
"1881" -3.2 -12 15.2 23 2 2013 "23.02.2013_00:00"
"1882" -1.8 -8.5 10.3 24 2 2013 "24.02.2013_00:00"
"1883" -2.1 -2.59998 4.69998 25 2 2013 "25.02.2013_00:00"
"1884" -3.0001 -5.70001 8.70011 26 2 2013 "26.02.2013_00:00"
"1885" -3.9 -7.89996 11.79996 27 2 2013 "27.02.2013_00:00"
"1886" -8.6 -18.39996 26.99996 28 2 2013 "28.02.2013_00:00"
"1887" -0.8 -14.79999 15.59999 1 3 2013 "01.03.2013_00:00"
"1888" 0 -15.90002 15.90002 2 3 2013 "02.03.2013_00:00"
"1889" -2.9 -11.90002 14.80002 3 3 2013 "03.03.2013_00:00"
"1890" -2.2 -4.40002 6.60002 4 3 2013 "04.03.2013_00:00"
"1891" -3.9 -7.29999 11.19999 5 3 2013 "05.03.2013_00:00"
"1892" 0 -7.60004 7.60004 6 3 2013 "06.03.2013_00:00"
"1893" -2.7 0 2.7 7 3 2013 "07.03.2013_00:00"
"1894" -5.6 0 5.6 8 3 2013 "08.03.2013_00:00"
"1895" -2.8 0 2.8 9 3 2013 "09.03.2013_00:00"
"1896" -2.5 0 2.5 10 3 2013 "10.03.2013_00:00"
"1897" -2.4 0 2.4 11 3 2013 "11.03.2013_00:00"
"1898" -6.4 0 6.4 12 3 2013 "12.03.2013_00:00"
"1899" -3.1 0 3.1 13 3 2013 "13.03.2013_00:00"
"1900" -1.3 -10.70001 12.00001 14 3 2013 "14.03.2013_00:00"
"1901" -5.6 -15.5 21.1 15 3 2013 "15.03.2013_00:00"
"1902" -4.5 -2.20001 6.70001 16 3 2013 "16.03.2013_00:00"
"1903" -4.7 0 4.7 17 3 2013 "17.03.2013_00:00"
"1904" 0 0 0 18 3 2013 "18.03.2013_00:00"
"1905" -3 0 3 19 3 2013 "19.03.2013_00:00"
"1906" -1.6 0 1.6 20 3 2013 "20.03.2013_00:00"
"1907" -2.6 -5.5 8.1 21 3 2013 "21.03.2013_00:00"
"1908" -4.5 -8.29999 12.79999 22 3 2013 "22.03.2013_00:00"
"1909" -4.4 0 4.4 23 3 2013 "23.03.2013_00:00"
"1910" 0 -4.59998 4.59998 24 3 2013 "24.03.2013_00:00"
"1911" -0.2 -10.29999 10.49999 25 3 2013 "25.03.2013_00:00"
"1912" -3.8 -10.29999 14.09999 26 3 2013 "26.03.2013_00:00"
"1913" -3.6 -6.20001 9.80001 27 3 2013 "27.03.2013_00:00"
"1914" -4 -3.5 7.5 28 3 2013 "28.03.2013_00:00"
"1915" -2.8 0 2.8 29 3 2013 "29.03.2013_00:00"
"1916" -3.9 -2.60004 6.50004 30 3 2013 "30.03.2013_00:00"
"1917" -1.4 -4.40002 5.80002 31 3 2013 "31.03.2013_00:00"
"1918" -4.5 -6.69995 11.19995 1 4 2013 "01.04.2013_00:00"
"1919" -1.6 -7.29999 8.89999 2 4 2013 "02.04.2013_00:00"
"1920" -2.8 -6.70001 9.50001 3 4 2013 "03.04.2013_00:00"
"1921" -3.6 -7.19995 10.79995 4 4 2013 "04.04.2013_00:00"
"1922" -2.1 -7.20001 9.30001 5 4 2013 "05.04.2013_00:00"
"1923" -0.5 -4.19995 4.69995 6 4 2013 "06.04.2013_00:00"
"1924" -1 -24.09998 25.09998 7 4 2013 "07.04.2013_00:00"
"1925" -5.1 -10.20001 15.30001 8 4 2013 "08.04.2013_00:00"
"1926" -3.1 0 3.1 9 4 2013 "09.04.2013_00:00"
"1927" -1.7 0 1.7 10 4 2013 "10.04.2013_00:00"
"1928" -1.3 0 1.3 11 4 2013 "11.04.2013_00:00"
"1929" -0.9 0 0.9 12 4 2013 "12.04.2013_00:00"
"1930" -0.4 -0.60004 1.00004 13 4 2013 "13.04.2013_00:00"
"1931" -1.3 -2.59998 3.89998 14 4 2013 "14.04.2013_00:00"
"1932" -7.1 -2.5 9.6 15 4 2013 "15.04.2013_00:00"
"1933" -10.4999 -3 13.4999 16 4 2013 "16.04.2013_00:00"
"1934" -7.7 -2.90002 10.60002 17 4 2013 "17.04.2013_00:00"
"1935" -4.5 0 4.5 18 4 2013 "18.04.2013_00:00"
"1936" -4.2 -0.29999 4.49999 19 4 2013 "19.04.2013_00:00"
"1937" -4.5 -6 10.5 20 4 2013 "20.04.2013_00:00"
"1938" -2.7 -7.29999 9.99999 21 4 2013 "21.04.2013_00:00"
"1939" -2.3 -4.5 6.8 22 4 2013 "22.04.2013_00:00"
"1940" 0 -8.89996 8.89996 23 4 2013 "23.04.2013_00:00"
"1941" 0 -13.70001 13.70001 24 4 2013 "24.04.2013_00:00"
"1942" 0 -17.50006 17.50006 25 4 2013 "25.04.2013_00:00"
"1943" 0 -5 5 26 4 2013 "26.04.2013_00:00"
"1944" -0.2 0 0.2 27 4 2013 "27.04.2013_00:00"
"1945" -1.6 -0.79999 2.39999 28 4 2013 "28.04.2013_00:00"
"1946" 0 -15.90002 15.90002 29 4 2013 "29.04.2013_00:00"
"1947" -0.4 -10.20001 10.60001 30 4 2013 "30.04.2013_00:00"
"1948" -1.9 -7.70001 9.60001 1 5 2013 "01.05.2013_00:00"
"1949" -2.2 -6.60004 8.80004 2 5 2013 "02.05.2013_00:00"
"1950" -2 -4.29999 6.29999 3 5 2013 "03.05.2013_00:00"
"1951" 0 -6.70001 6.70001 4 5 2013 "04.05.2013_00:00"
"1952" -1.6 -12.90002 14.50002 5 5 2013 "05.05.2013_00:00"
"1953" -3 -6.69995 9.69995 6 5 2013 "06.05.2013_00:00"
"1954" -3.2 -1.39996 4.59996 7 5 2013 "07.05.2013_00:00"
"1955" -4 0 4 8 5 2013 "08.05.2013_00:00"
"1956" -5.3 -2.20001 7.50001 9 5 2013 "09.05.2013_00:00"
"1957" -6 -0.90002 6.90002 10 5 2013 "10.05.2013_00:00"
"1958" -3.4 -1.10004 4.50004 11 5 2013 "11.05.2013_00:00"
"1959" -3 -4.5 7.5 12 5 2013 "12.05.2013_00:00"
"1960" -2.2 -7.29999 9.49999 13 5 2013 "13.05.2013_00:00"
"1961" -4.1 -6.30005 10.40005 14 5 2013 "14.05.2013_00:00"
"1962" -2.3 0 2.3 15 5 2013 "15.05.2013_00:00"
"1963" 0 -4.20001 4.20001 16 5 2013 "16.05.2013_00:00"
"1964" -1 0 1 17 5 2013 "17.05.2013_00:00"
"1965" 0 -0.79999 0.79999 18 5 2013 "18.05.2013_00:00"
"1966" 0 0 0 19 5 2013 "19.05.2013_00:00"
"1967" 0 0 0 20 5 2013 "20.05.2013_00:00"
"1968" 0 -4.70001 4.70001 21 5 2013 "21.05.2013_00:00"
"1969" -0.1 -7.20001 7.30001 22 5 2013 "22.05.2013_00:00"
"1970" -0.9 -14.20001 15.10001 23 5 2013 "23.05.2013_00:00"
"1971" 0 -4.5 4.5 24 5 2013 "24.05.2013_00:00"
"1972" 0 -1.90002 1.90002 25 5 2013 "25.05.2013_00:00"
"1973" -1.9 -1 2.9 26 5 2013 "26.05.2013_00:00"
"1974" 0 0 0 27 5 2013 "27.05.2013_00:00"
"1975" 0 -0.59998 0.59998 28 5 2013 "28.05.2013_00:00"
"1976" -0.7 0 0.7 29 5 2013 "29.05.2013_00:00"
"1977" -2.4 -0.90002 3.30002 30 5 2013 "30.05.2013_00:00"
"1978" 0 0 0 31 5 2013 "31.05.2013_00:00"
"1979" -2.1 -3.70001 5.80001 1 6 2013 "01.06.2013_00:00"
"1980" -0.9 0 0.9 2 6 2013 "02.06.2013_00:00"
"1981" -2.5 -4.89996 7.39996 3 6 2013 "03.06.2013_00:00"
"1982" 0 -5.40002 5.40002 4 6 2013 "04.06.2013_00:00"
"1983" -1.8 -6.20001 8.00001 5 6 2013 "05.06.2013_00:00"
"1984" -1.1 -10.5 11.6 6 6 2013 "06.06.2013_00:00"
"1985" 0 -8.39996 8.39996 7 6 2013 "07.06.2013_00:00"
"1986" -0.1 -7.70001 7.80001 8 6 2013 "08.06.2013_00:00"
"1987" -2.1 -4.09998 6.19998 9 6 2013 "09.06.2013_00:00"
"1988" 0 0 0 10 6 2013 "10.06.2013_00:00"
"1989" -0.4 -0.79999 1.19999 11 6 2013 "11.06.2013_00:00"
"1990" -1.8 -7.90002 9.70002 12 6 2013 "12.06.2013_00:00"
"1991" -5.4 -5.59998 10.99998 13 6 2013 "13.06.2013_00:00"
"1992" -5.3 -3.60004 8.90004 14 6 2013 "14.06.2013_00:00"
"1993" -2.3 0 2.3 15 6 2013 "15.06.2013_00:00"
"1994" -1.9 -1.5 3.4 16 6 2013 "16.06.2013_00:00"
"1995" -2.1 -1.80005 3.90005 17 6 2013 "17.06.2013_00:00"
"1996" -2.5 -4.30005 6.80005 18 6 2013 "18.06.2013_00:00"
"1997" -1.4 -3.20001 4.60001 19 6 2013 "19.06.2013_00:00"
"1998" -2 -3.09998 5.09998 20 6 2013 "20.06.2013_00:00"
"1999" -1.5 0 1.5 21 6 2013 "21.06.2013_00:00"
"2000" -0.1 -5.90002 6.00002 22 6 2013 "22.06.2013_00:00"
"2001" 0 -1.69995 1.69995 23 6 2013 "23.06.2013_00:00"
"2002" 0 -2.90002 2.90002 24 6 2013 "24.06.2013_00:00"
"2003" -0.3 -3.20001 3.50001 25 6 2013 "25.06.2013_00:00"
"2004" -2.7 -7.39996 10.09996 26 6 2013 "26.06.2013_00:00"
"2005" -4.8 -13.29993 18.09993 27 6 2013 "27.06.2013_00:00"
"2006" -3.6 -8.19995 11.79995 28 6 2013 "28.06.2013_00:00"
"2007" -3.3 -5.30005 8.60005 29 6 2013 "29.06.2013_00:00"
"2008" -3.2 -7 10.2 30 6 2013 "30.06.2013_00:00"
"2009" -1.9 -8.29999 10.19999 1 7 2013 "01.07.2013_00:00"
"2010" -1.7 -2.5 4.2 2 7 2013 "02.07.2013_00:00"
"2011" -1.7 0 1.7 3 7 2013 "03.07.2013_00:00"
"2012" -1.5 -3.20001 4.70001 4 7 2013 "04.07.2013_00:00"
"2013" -2.9 -8.80005 11.70005 5 7 2013 "05.07.2013_00:00"
"2014" -6.4 -10.90002 17.30002 6 7 2013 "06.07.2013_00:00"
"2015" -7 -12.80005 19.80005 7 7 2013 "07.07.2013_00:00"
"2016" -5.4 -11.59998 16.99998 8 7 2013 "08.07.2013_00:00"
"2017" -4.8 -8.5 13.3 9 7 2013 "09.07.2013_00:00"
"2018" -4.6 -6.79999 11.39999 10 7 2013 "10.07.2013_00:00"
"2019" -2.2 -3.90002 6.10002 11 7 2013 "11.07.2013_00:00"
"2020" 0 -7.5 7.5 12 7 2013 "12.07.2013_00:00"
"2021" -2.4 -6 8.4 13 7 2013 "13.07.2013_00:00"
"2022" -2.4 -7.70001 10.10001 14 7 2013 "14.07.2013_00:00"
"2023" -3.2 -6.20001 9.40001 15 7 2013 "15.07.2013_00:00"
"2024" -3.3 -9.60004 12.90004 16 7 2013 "16.07.2013_00:00"
"2025" -6.6 -10.09998 16.69998 17 7 2013 "17.07.2013_00:00"
"2026" -5.3 -9.10004 14.40004 18 7 2013 "18.07.2013_00:00"
"2027" -2.7 -8.29999 10.99999 19 7 2013 "19.07.2013_00:00"
"2028" -0.1 -6.09998 6.19998 20 7 2013 "20.07.2013_00:00"
"2029" -2.8 -6.29999 9.09999 21 7 2013 "21.07.2013_00:00"
"2030" -2.9 -6.79999 9.69999 22 7 2013 "22.07.2013_00:00"
"2031" -1.2 -6.29999 7.49999 23 7 2013 "23.07.2013_00:00"
"2032" 0 -1.70001 1.70001 24 7 2013 "24.07.2013_00:00"
"2033" 0 -1 1 25 7 2013 "25.07.2013_00:00"
"2034" -1 -0.70001 1.70001 26 7 2013 "26.07.2013_00:00"
"2035" -2.1 -1.40002 3.50002 27 7 2013 "27.07.2013_00:00"
"2036" -0.4 0 0.4 28 7 2013 "28.07.2013_00:00"
"2037" 0 0 0 29 7 2013 "29.07.2013_00:00"
"2038" -0.3 -2 2.3 30 7 2013 "30.07.2013_00:00"
"2039" -0.9 -9.70001 10.60001 31 7 2013 "31.07.2013_00:00"
"2040" -4.2 -5.40002 9.60002 1 8 2013 "01.08.2013_00:00"
"2041" -3.1 0 3.1 2 8 2013 "02.08.2013_00:00"
"2042" -1.2 0 1.2 3 8 2013 "03.08.2013_00:00"
"2043" 0 -4.59998 4.59998 4 8 2013 "04.08.2013_00:00"
"2044" -1.3 -5.59998 6.89998 5 8 2013 "05.08.2013_00:00"
"2045" -1.2 -1.5 2.7 6 8 2013 "06.08.2013_00:00"
"2046" -1.6 -1.20001 2.80001 7 8 2013 "07.08.2013_00:00"
"2047" -1.1 -1.30005 2.40005 8 8 2013 "08.08.2013_00:00"
"2048" -0.4 -1.5 1.9 9 8 2013 "09.08.2013_00:00"
"2049" -1.1 -5.30005 6.40005 10 8 2013 "10.08.2013_00:00"
"2050" -2.5 -11.90002 14.40002 11 8 2013 "11.08.2013_00:00"
"2051" -3.6 -7.89996 11.49996 12 8 2013 "12.08.2013_00:00"
"2052" -0.7 -0.40002 1.10002 13 8 2013 "13.08.2013_00:00"
"2053" -0.5 -7.40002 7.90002 14 8 2013 "14.08.2013_00:00"
"2054" -1.7 -12 13.7 15 8 2013 "15.08.2013_00:00"
"2055" -5.8 -7.5 13.3 16 8 2013 "16.08.2013_00:00"
"2056" -5.1 -5.5 10.6 17 8 2013 "17.08.2013_00:00"
"2057" -3.4 0 3.4 18 8 2013 "18.08.2013_00:00"
"2058" -1.9 0 1.9 19 8 2013 "19.08.2013_00:00"
"2059" -0.6 -4.59998 5.19998 20 8 2013 "20.08.2013_00:00"
"2060" -1.9 -13.5 15.4 21 8 2013 "21.08.2013_00:00"
"2061" -3.2 -8.10004 11.30004 22 8 2013 "22.08.2013_00:00"
"2062" -3.2 -3 6.2 23 8 2013 "23.08.2013_00:00"
"2063" -2 0 2 24 8 2013 "24.08.2013_00:00"
"2064" 0 -0.29999 0.29999 25 8 2013 "25.08.2013_00:00"
"2065" -0.7 -3.29999 3.99999 26 8 2013 "26.08.2013_00:00"
"2066" -0.1 -3.29999 3.39999 27 8 2013 "27.08.2013_00:00"
"2067" -0.6 -1.89996 2.49996 28 8 2013 "28.08.2013_00:00"
"2068" 0 -4.79999 4.79999 29 8 2013 "29.08.2013_00:00"
"2069" -2.6 -9.60004 12.20004 30 8 2013 "30.08.2013_00:00"
"2070" -4.5 -10.29999 14.79999 31 8 2013 "31.08.2013_00:00"
"2071" -2.8 -8.20001 11.00001 1 9 2013 "01.09.2013_00:00"
"2072" 0 -12.20001 12.20001 2 9 2013 "02.09.2013_00:00"
"2073" -0.3 -4.90002 5.20002 3 9 2013 "03.09.2013_00:00"
"2074" -3.2 -5.60004 8.80004 4 9 2013 "04.09.2013_00:00"
"2075" -0.3 0 0.3 5 9 2013 "05.09.2013_00:00"
"2076" 0 0 0 6 9 2013 "06.09.2013_00:00"
"2077" 0 0 0 7 9 2013 "07.09.2013_00:00"
"2078" -1.1 0 1.1 8 9 2013 "08.09.2013_00:00"
"2079" -2.1 0 2.1 9 9 2013 "09.09.2013_00:00"
"2080" 0 0 0 10 9 2013 "10.09.2013_00:00"
"2081" -0.3 -1.60004 1.90004 11 9 2013 "11.09.2013_00:00"
"2082" 0 0 0 12 9 2013 "12.09.2013_00:00"
"2083" 0 -3 3 13 9 2013 "13.09.2013_00:00"
"2084" -1.1 -0.79999 1.89999 14 9 2013 "14.09.2013_00:00"
"2085" 0 -0.29999 0.29999 15 9 2013 "15.09.2013_00:00"
"2086" 0 0 0 16 9 2013 "16.09.2013_00:00"
"2087" -2.5 0 2.5 17 9 2013 "17.09.2013_00:00"
"2088" -3.7 0 3.7 18 9 2013 "18.09.2013_00:00"
"2089" -2.2 -2.10004 4.30004 19 9 2013 "19.09.2013_00:00"
"2090" -1.3 -4.10004 5.40004 20 9 2013 "20.09.2013_00:00"
"2091" -2.7 -3.79999 6.49999 21 9 2013 "21.09.2013_00:00"
"2092" -2.8 -13.19995 15.99995 22 9 2013 "22.09.2013_00:00"
"2093" -1.5 -5.20001 6.70001 23 9 2013 "23.09.2013_00:00"
"2094" -0.9 -6.20001 7.10001 24 9 2013 "24.09.2013_00:00"
"2095" -0.8 -1 1.8 25 9 2013 "25.09.2013_00:00"
"2096" 0 0 0 26 9 2013 "26.09.2013_00:00"
"2097" -0.4 -1.89996 2.29996 27 9 2013 "27.09.2013_00:00"
"2098" -3 -0.80005 3.80005 28 9 2013 "28.09.2013_00:00"
"2099" -0.9 0 0.9 29 9 2013 "29.09.2013_00:00"
"2100" -2.4 -0.90002 3.30002 30 9 2013 "30.09.2013_00:00"
"2101" -2.5 -5.40002 7.90002 1 10 2013 "01.10.2013_00:00"
"2102" -6.7 -3.40002 10.10002 2 10 2013 "02.10.2013_00:00"
"2103" -6.9999 -1.09998 8.09988 3 10 2013 "03.10.2013_00:00"
"2104" -3.7 0 3.7 4 10 2013 "04.10.2013_00:00"
"2105" -2.1 0 2.1 5 10 2013 "05.10.2013_00:00"
"2106" 0 -3.39996 3.39996 6 10 2013 "06.10.2013_00:00"
"2107" 0 -9.09998 9.09998 7 10 2013 "07.10.2013_00:00"
"2108" 0 -8.10004 8.10004 8 10 2013 "08.10.2013_00:00"
"2109" 0 -6.10004 6.10004 9 10 2013 "09.10.2013_00:00"
"2110" -1.9 0 1.9 10 10 2013 "10.10.2013_00:00"
"2111" -0.2 -4.80005 5.00005 11 10 2013 "11.10.2013_00:00"
"2112" 0 0 0 12 10 2013 "12.10.2013_00:00"
"2113" -3.1 0 3.1 13 10 2013 "13.10.2013_00:00"
"2114" -0.1 0 0.1 14 10 2013 "14.10.2013_00:00"
"2115" 0 0 0 15 10 2013 "15.10.2013_00:00"
"2116" 0 -0.09998 0.09998 16 10 2013 "16.10.2013_00:00"
"2117" -1.6 -11.19995 12.79995 17 10 2013 "17.10.2013_00:00"
"2118" -4.8 -1.39996 6.19996 18 10 2013 "18.10.2013_00:00"
"2119" -0.6 0 0.6 19 10 2013 "19.10.2013_00:00"
"2120" 0 0 0 20 10 2013 "20.10.2013_00:00"
"2121" 0 0 0 21 10 2013 "21.10.2013_00:00"
"2122" 0 0 0 22 10 2013 "22.10.2013_00:00"
"2123" 0 0 0 23 10 2013 "23.10.2013_00:00"
"2124" -3 0 3 24 10 2013 "24.10.2013_00:00"
"2125" 0 0 0 25 10 2013 "25.10.2013_00:00"
"2126" 0 0 0 26 10 2013 "26.10.2013_00:00"
"2127" 0 0 0 27 10 2013 "27.10.2013_00:00"
"2128" 0 0 0 28 10 2013 "28.10.2013_00:00"
"2129" -2 0 2 29 10 2013 "29.10.2013_00:00"
"2130" 0 -6.40002 6.40002 30 10 2013 "30.10.2013_00:00"
"2131" 0 -6.60004 6.60004 31 10 2013 "31.10.2013_00:00"
"2132" -3.9 0 3.9 1 11 2013 "01.11.2013_00:00"
"2133" 0 0 0 2 11 2013 "02.11.2013_00:00"
"2134" 0 0 0 3 11 2013 "03.11.2013_00:00"
"2135" -0.1 0 0.1 4 11 2013 "04.11.2013_00:00"
"2136" -1.3 0 1.3 5 11 2013 "05.11.2013_00:00"
"2137" -2 -0.69995 2.69995 6 11 2013 "06.11.2013_00:00"
"2138" -2.3 -1.70001 4.00001 7 11 2013 "07.11.2013_00:00"
"2139" 0 0 0 8 11 2013 "08.11.2013_00:00"
"2140" 0 0 0 9 11 2013 "09.11.2013_00:00"
"2141" 0 0 0 10 11 2013 "10.11.2013_00:00"
"2142" -0.1 -13.5 13.6 11 11 2013 "11.11.2013_00:00"
"2143" -1 -21.89996 22.89996 12 11 2013 "12.11.2013_00:00"
"2144" -1.2999 -15.40002 16.69992 13 11 2013 "13.11.2013_00:00"
"2145" -0.5 -16.49994 16.99994 14 11 2013 "14.11.2013_00:00"
"2146" -5.7 -12.29999 17.99999 15 11 2013 "15.11.2013_00:00"
"2147" -5.1001 -15.10004 20.20014 16 11 2013 "16.11.2013_00:00"
"2148" -0.2001 -13.40002 13.60012 17 11 2013 "17.11.2013_00:00"
"2149" 0 -9.39996 9.39996 18 11 2013 "18.11.2013_00:00"
"2150" 0 -12.5 12.5 19 11 2013 "19.11.2013_00:00"
"2151" -1 -2.5 3.5 20 11 2013 "20.11.2013_00:00"
"2152" -0.7 0 0.7 21 11 2013 "21.11.2013_00:00"
"2153" -0.7 -2.79999 3.49999 22 11 2013 "22.11.2013_00:00"
"2154" -1.4 -12.5 13.9 23 11 2013 "23.11.2013_00:00"
"2155" -0.8 -6.70001 7.50001 24 11 2013 "24.11.2013_00:00"
"2156" -2.6 -8.59998 11.19998 25 11 2013 "25.11.2013_00:00"
"2157" -4.4 -17.70001 22.10001 26 11 2013 "26.11.2013_00:00"
"2158" -8 -17.79999 25.79999 27 11 2013 "27.11.2013_00:00"
"2159" -7.1 -7.5 14.6 28 11 2013 "28.11.2013_00:00"
"2160" -1.4 -5.80005 7.20005 29 11 2013 "29.11.2013_00:00"
"2161" 0 0 0 30 11 2013 "30.11.2013_00:00"
"2162" -2.6 -26.39996 28.99996 1 12 2013 "01.12.2013_00:00"
"2163" -1.2999 -22.70001 23.99991 2 12 2013 "02.12.2013_00:00"
"2164" -9.1 -11.40002 20.50002 3 12 2013 "03.12.2013_00:00"
"2165" -2.3999 -9 11.3999 4 12 2013 "04.12.2013_00:00"
"2166" -0.9 -4.39996 5.29996 5 12 2013 "05.12.2013_00:00"
"2167" 0 -1.09998 1.09998 6 12 2013 "06.12.2013_00:00"
"2168" -1.5 -8.40002 9.90002 7 12 2013 "07.12.2013_00:00"
"2169" -1.2 -3.60004 4.80004 8 12 2013 "08.12.2013_00:00"
"2170" 0 -1.79999 1.79999 9 12 2013 "09.12.2013_00:00"
"2171" -3.2 -7.70001 10.90001 10 12 2013 "10.12.2013_00:00"
"2172" -8.6001 -9.10004 17.70014 11 12 2013 "11.12.2013_00:00"
"2173" 0 0 0 12 12 2013 "12.12.2013_00:00"
"2174" 0 -1.49994 1.49994 13 12 2013 "13.12.2013_00:00"
"2175" 0 -0.40002 0.40002 14 12 2013 "14.12.2013_00:00"
"2176" 0 0 0 15 12 2013 "15.12.2013_00:00"
"2177" 0 0 0 16 12 2013 "16.12.2013_00:00"
"2178" -1.1 0 1.1 17 12 2013 "17.12.2013_00:00"
"2179" 0 0 0 18 12 2013 "18.12.2013_00:00"
"2180" 0 0 0 19 12 2013 "19.12.2013_00:00"
"2181" 0 -5.20001 5.20001 20 12 2013 "20.12.2013_00:00"
"2182" 0 -2.30005 2.30005 21 12 2013 "21.12.2013_00:00"
"2183" 0 0 0 22 12 2013 "22.12.2013_00:00"
"2184" 0 0 0 23 12 2013 "23.12.2013_00:00"
"2185" 0 0 0 24 12 2013 "24.12.2013_00:00"
"2186" -1 0 1 25 12 2013 "25.12.2013_00:00"
"2187" -2.7999 0 2.7999 26 12 2013 "26.12.2013_00:00"
"2188" -2.6 0 2.6 27 12 2013 "27.12.2013_00:00"
"2189" -3.3 0 3.3 28 12 2013 "28.12.2013_00:00"
"2190" -5.9 0 5.9 29 12 2013 "29.12.2013_00:00"
"2191" -2 -2.40002 4.40002 30 12 2013 "30.12.2013_00:00"
"2194" -2.3999 0 2.3999 3 1 2014 "03.01.2014_00:00"
"2195" -1.8 0 1.8 4 1 2014 "04.01.2014_00:00"
"2196" -0.2001 0 0.2001 5 1 2014 "05.01.2014_00:00"
"2197" 0 0 0 6 1 2014 "06.01.2014_00:00"
"2198" -0.2999 0 0.2999 7 1 2014 "07.01.2014_00:00"
"2199" 0 0 0 8 1 2014 "08.01.2014_00:00"
"2200" 0 0 0 9 1 2014 "09.01.2014_00:00"
"2201" 0 0 0 10 1 2014 "10.01.2014_00:00"
"2202" -0.7 -0.10004 0.80004 11 1 2014 "11.01.2014_00:00"
"2203" 0 -2.90002 2.90002 12 1 2014 "12.01.2014_00:00"
"2204" -0.2 0 0.2 13 1 2014 "13.01.2014_00:00"
"2205" 0 0 0 14 1 2014 "14.01.2014_00:00"
"2206" -0.7001 0 0.7001 15 1 2014 "15.01.2014_00:00"
"2207" -5.1 0 5.1 16 1 2014 "16.01.2014_00:00"
"2208" -1.6 0 1.6 17 1 2014 "17.01.2014_00:00"
"2209" 0 0 0 18 1 2014 "18.01.2014_00:00"
"2210" -0.5 0 0.5 19 1 2014 "19.01.2014_00:00"
"2211" -0.5 -1.5 2 20 1 2014 "20.01.2014_00:00"
"2212" 0 -4.5 4.5 21 1 2014 "21.01.2014_00:00"
"2213" -3.2 -1.5 4.7 22 1 2014 "22.01.2014_00:00"
"2214" -1.4 -0.30005 1.70005 23 1 2014 "23.01.2014_00:00"
"2215" -0.5 0 0.5 24 1 2014 "24.01.2014_00:00"
"2216" -5.8 -18.20001 24.00001 25 1 2014 "25.01.2014_00:00"
"2217" -5.9 -10.80005 16.70005 26 1 2014 "26.01.2014_00:00"
"2218" -9.4 0 9.4 27 1 2014 "27.01.2014_00:00"
"2219" -3 0 3 28 1 2014 "28.01.2014_00:00"
"2220" -4.6 0 4.6 29 1 2014 "29.01.2014_00:00"
"2221" -3.8 0 3.8 30 1 2014 "30.01.2014_00:00"
"2222" -5.2999 -5.59998 10.89988 31 1 2014 "31.01.2014_00:00"
"2223" -6.2999 0 6.2999 1 2 2014 "01.02.2014_00:00"
"2224" -5.1 -5.40002 10.50002 2 2 2014 "02.02.2014_00:00"
"2225" -5 -4.40002 9.40002 3 2 2014 "03.02.2014_00:00"
"2226" -1.8999 0 1.8999 4 2 2014 "04.02.2014_00:00"
"2227" 0 0 0 5 2 2014 "05.02.2014_00:00"
"2228" 0 0 0 6 2 2014 "06.02.2014_00:00"
"2229" -0.2 0 0.2 7 2 2014 "07.02.2014_00:00"
